Rating,Weak_foot,Skill_Moves,Potential,WageUnified
63,3,2,69,1000
60,2,1,72,1000
54,3,2,70,1000
55,2,1,78,4000
65,3,3,67,21000
59,3,3,68,3000
58,3,2,73,1000
73,3,2,84,17000
69,3,3,70,2000
51,3,1,69,1000
64,2,2,64,1000
68,3,3,75,4000
63,3,3,70,4000
62,3,2,79,14000
72,4,3,75,22000
62,3,2,75,2000
57,3,2,59,1000
62,3,3,73,7000
63,3,2,70,1000
67,3,3,71,5000
57,2,3,61,1000
61,3,2,69,1000
64,2,3,71,1000
62,3,3,69,1000
51,3,2,66,1000
60,3,2,68,1000
71,3,2,74,9000
52,4,3,70,1000
57,3,2,70,1000
59,3,2,67,4000
67,3,1,72,4000
58,3,2,77,10000
64,3,2,73,2000
66,2,2,70,1000
65,3,3,65,1000
53,3,2,64,1000
64,4,3,66,3000
58,3,2,66,1000
68,4,3,74,9000
64,2,2,74,2000
78,3,1,77,40000
67,4,3,74,7000
63,2,1,80,3000
69,2,2,78,5000
54,3,3,61,1000
62,2,1,67,2000
72,4,3,76,27000
71,3,2,86,17000
58,3,2,64,1000
58,3,2,72,7000
65,2,3,74,6000
66,3,3,70,2000
72,4,2,88,52000
64,3,3,78,3000
48,3,2,66,1000
67,3,2,69,6000
65,4,3,66,2000
62,4,3,83,10000
67,3,3,71,8000
65,5,3,72,11000
75,3,2,77,12000
56,3,2,71,1000
56,3,3,71,1000
64,2,2,72,4000
52,3,2,70,3000
69,3,2,84,12000
57,3,3,68,2000
62,3,2,74,5000
65,3,3,64,3000
70,3,3,67,10000
67,2,3,67,9000
66,3,1,78,1000
60,3,1,69,1000
60,3,2,76,1000
65,3,3,77,9000
70,4,2,81,41000
65,2,1,66,2000
61,2,1,62,2000
54,2,1,62,1000
65,3,2,62,2000
50,2,2,59,1000
70,3,2,67,7000
68,4,3,68,8000
68,4,3,66,4000
66,3,2,65,4000
70,2,3,79,14000
62,2,3,62,1000
65,2,3,66,4000
67,3,3,80,14000
61,3,4,63,3000
64,2,3,77,7000
58,3,3,73,3000
56,3,2,70,1000
62,2,2,72,1000
62,3,2,76,1000
65,3,2,70,2000
60,3,1,73,2000
70,3,3,82,25000
58,2,2,74,1000
63,3,3,63,1000
58,3,1,70,1000
64,4,2,75,4000
54,2,1,68,1000
62,3,2,67,2000
71,4,3,83,6000
75,3,3,82,18000
62,3,2,76,1000
66,2,3,81,15000
73,3,1,72,7000
62,2,2,71,8000
64,2,2,67,1000
59,2,1,62,1000
58,2,1,61,1000
66,3,2,70,6000
64,4,2,62,1000
64,2,2,64,2000
65,3,2,65,2000
64,3,3,64,2000
53,3,2,64,1000
71,2,2,80,10000
66,3,3,68,4000
62,3,4,60,1000
68,3,2,68,4000
64,3,1,64,1000
63,3,3,63,1000
66,3,4,67,9000
64,3,2,62,1000
57,3,2,64,1000
65,3,1,60,1000
61,3,3,71,1000
53,3,3,57,1000
55,3,3,69,1000
56,2,1,72,1000
58,3,1,58,1000
70,3,2,72,6000
63,2,2,77,1000
68,3,3,71,9000
68,2,1,65,3000
60,2,1,60,1000
66,4,2,65,3000
65,3,2,58,2000
69,4,4,70,10000
65,4,2,65,3000
68,3,3,72,8000
61,3,2,68,2000
68,3,4,69,9000
70,4,2,70,9000
70,3,2,70,10000
59,3,2,75,1000
63,2,2,69,2000
71,2,1,71,4000
58,3,3,69,6000
65,2,3,67,4000
53,3,1,72,1000
67,3,2,67,5000
64,3,2,66,2000
63,3,2,69,1000
59,3,2,71,1000
62,3,1,59,1000
60,3,1,60,1000
68,3,1,78,5000
65,3,1,67,1000
54,3,1,56,1000
55,3,1,69,1000
62,3,2,61,1000
59,3,2,61,2000
68,3,2,77,7000
57,3,2,71,2000
63,3,2,63,2000
60,4,2,62,1000
63,3,2,69,2000
61,4,3,61,1000
54,3,3,61,1000
67,2,2,78,11000
66,3,2,73,5000
67,2,2,67,6000
55,4,3,55,1000
57,4,3,60,1000
64,3,2,67,1000
53,3,2,57,1000
64,3,3,64,2000
67,3,2,69,7000
66,4,3,72,5000
60,3,2,60,2000
66,3,3,65,4000
69,3,2,69,7000
64,3,2,77,6000
67,3,2,65,4000
67,5,3,67,6000
71,4,3,79,50000
66,3,3,66,4000
60,3,2,61,2000
62,3,2,66,3000
66,3,3,67,8000
71,3,3,70,10000
64,3,3,67,2000
57,2,2,67,1000
66,3,3,67,9000
66,3,2,80,7000
64,3,2,66,4000
59,3,3,66,2000
53,3,3,64,1000
55,3,2,70,1000
57,3,3,70,1000
61,4,3,73,1000
54,3,3,69,1000
63,3,3,80,5000
62,3,2,62,1000
51,3,3,70,1000
66,3,2,74,5000
66,3,3,73,3000
57,1,1,73,1000
61,3,2,74,8000
63,3,2,68,1000
74,3,2,85,52000
66,3,2,66,4000
64,2,2,76,4000
67,3,3,78,9000
52,2,2,68,1000
73,3,2,73,20000
63,3,3,76,2000
54,2,1,67,3000
56,3,2,67,4000
54,2,2,63,3000
53,3,1,53,1000
57,3,3,62,3000
62,3,1,71,1000
59,3,2,68,5000
53,3,2,68,3000
65,3,2,66,2000
58,2,1,57,1000
65,3,2,65,2000
62,3,2,62,1000
57,3,2,64,1000
60,3,2,67,2000
65,2,2,70,3000
70,3,2,70,9000
72,3,2,82,7000
69,3,2,69,7000
56,3,2,59,1000
66,3,2,69,3000
67,3,3,67,7000
64,3,2,64,3000
55,3,2,71,1000
65,3,2,64,2000
60,2,2,75,1000
57,3,2,70,2000
60,3,3,77,4000
63,3,1,72,2000
68,4,3,67,4000
50,2,1,67,1000
65,3,2,66,2000
58,3,2,58,1000
64,3,2,64,2000
62,3,2,65,2000
66,4,4,65,3000
59,3,3,59,1000
64,4,3,67,4000
67,4,3,80,15000
62,3,2,65,2000
71,3,3,76,8000
63,3,2,63,1000
61,3,3,62,1000
61,3,2,61,2000
62,3,2,63,1000
58,2,1,61,2000
62,3,2,66,1000
64,3,2,63,1000
58,3,2,58,1000
57,3,2,58,1000
54,3,2,54,1000
66,3,2,67,8000
63,3,2,67,6000
63,3,3,81,1000
59,3,2,79,1000
61,3,2,78,1000
58,3,3,75,7000
58,2,2,77,4000
66,3,3,77,3000
67,2,2,71,5000
62,2,1,62,1000
63,3,2,65,2000
64,3,3,79,10000
53,2,2,64,1000
55,3,3,68,2000
63,3,2,62,1000
67,4,3,65,2000
52,3,3,63,1000
65,3,3,68,3000
55,3,3,76,2000
62,3,3,70,1000
61,3,2,61,1000
63,3,1,66,2000
57,3,2,55,1000
55,3,2,63,2000
50,3,3,64,1000
64,4,3,68,4000
55,3,3,62,1000
58,3,3,63,1000
70,3,2,81,40000
66,3,2,76,5000
57,3,3,68,3000
55,3,1,70,1000
62,3,3,62,1000
55,3,2,59,1000
55,3,3,70,1000
60,3,2,70,1000
61,3,2,61,2000
58,3,2,74,1000
65,3,2,72,2000
60,3,3,74,2000
48,3,3,64,1000
58,3,3,77,3000
63,3,2,65,3000
65,2,2,76,2000
58,3,2,75,1000
65,3,2,66,3000
68,3,3,66,4000
67,3,3,66,2000
58,3,3,67,1000
56,3,3,66,1000
57,3,3,65,2000
61,2,2,70,3000
68,4,3,66,4000
62,4,3,77,7000
71,3,2,79,11000
69,2,2,78,8000
59,2,2,68,0
62,3,2,69,2000
57,2,2,75,1000
64,2,2,66,4000
66,2,2,67,8000
62,2,2,71,3000
54,3,2,74,1000
65,2,2,67,8000
52,3,2,65,1000
63,2,2,77,6000
71,3,3,81,20000
68,3,4,73,9000
64,3,3,67,8000
58,2,2,59,1000
68,3,2,77,5000
66,5,3,69,4000
61,4,2,69,2000
66,3,3,70,6000
63,3,2,75,1000
54,3,3,73,3000
72,1,3,77,12000
54,3,2,68,2000
65,3,2,66,4000
64,4,3,69,2000
66,3,3,67,4000
52,3,2,61,1000
60,3,3,66,1000
63,2,2,62,2000
55,3,2,75,1000
65,3,2,66,1000
49,3,3,49,1000
66,3,3,69,5000
58,2,3,67,1000
64,3,3,64,2000
51,3,2,70,1000
50,3,2,60,1000
51,3,1,51,1000
49,2,3,79,2000
52,3,2,68,1000
52,2,2,65,1000
60,3,2,65,2000
65,3,3,67,4000
61,3,2,61,1000
61,3,3,70,3000
61,3,3,69,3000
63,3,2,60,2000
57,3,2,67,2000
62,3,4,73,4000
64,2,1,64,1000
56,2,1,59,1000
56,3,1,60,1000
62,3,2,65,1000
59,3,2,59,1000
62,3,2,63,1000
60,4,2,62,1000
59,4,2,59,1000
57,2,2,68,1000
62,3,3,62,1000
55,3,3,55,1000
63,3,2,66,1000
64,3,3,64,2000
60,2,2,61,1000
63,3,3,68,4000
62,3,3,62,1000
57,3,3,71,1000
57,2,2,70,1000
57,3,2,82,1000
69,3,3,70,7000
56,2,1,65,1000
61,3,3,73,3000
63,3,2,63,2000
59,3,2,69,2000
62,3,2,71,1000
56,3,2,67,1000
64,2,2,64,1000
65,3,2,77,4000
70,3,2,70,7000
60,3,2,74,1000
52,3,2,65,1000
60,3,2,76,2000
61,3,2,61,1000
58,3,3,83,2000
65,3,1,67,6000
68,2,2,73,6000
69,3,2,73,6000
61,3,3,67,2000
61,3,2,72,1000
63,3,2,69,2000
62,3,2,75,2000
60,2,1,61,1000
65,3,2,64,4000
62,2,1,70,2000
63,3,3,75,3000
58,2,3,69,2000
68,2,2,78,6000
67,4,2,82,9000
63,3,2,80,2000
68,1,1,74,6000
64,4,2,69,3000
67,5,3,66,4000
69,3,3,87,4000
64,3,3,78,18000
57,3,3,72,3000
55,2,3,75,3000
54,3,2,72,1000
62,4,3,75,7000
54,2,2,68,1000
54,3,3,74,1000
73,4,4,73,11000
61,2,2,76,4000
64,3,3,71,2000
65,4,4,73,2000
64,4,3,64,3000
67,3,3,67,6000
69,3,2,73,5000
69,4,3,74,5000
64,4,3,69,2000
64,4,4,64,3000
64,3,3,77,2000
60,2,2,70,1000
65,3,1,65,2000
64,2,1,76,14000
66,3,2,66,2000
55,3,2,65,2000
50,3,2,80,4000
68,4,3,68,8000
61,3,3,75,3000
61,2,3,61,2000
64,2,2,65,2000
60,4,3,79,3000
56,3,2,73,3000
53,3,2,67,1000
61,3,2,70,2000
54,3,2,67,1000
50,3,2,67,2000
67,4,3,74,5000
54,2,1,70,1000
61,3,2,72,3000
70,4,3,80,25000
66,2,2,83,26000
69,3,2,81,18000
66,3,2,71,5000
67,2,2,75,5000
60,2,2,69,1000
68,3,3,79,16000
55,3,2,71,3000
65,3,2,79,7000
63,3,3,78,7000
66,3,3,68,4000
66,3,3,80,3000
56,2,1,62,1000
60,3,2,68,1000
67,3,3,77,6000
52,2,1,60,1000
56,3,2,64,1000
50,3,2,66,1000
62,4,3,84,3000
61,3,2,73,1000
59,4,2,70,1000
67,2,1,80,3000
58,3,3,70,1000
60,3,2,68,1000
56,2,2,75,1000
54,2,2,69,1000
64,3,3,79,9000
66,2,2,76,9000
53,3,1,64,1000
67,3,2,79,8000
61,3,2,70,4000
59,3,2,75,1000
62,3,2,74,2000
53,3,3,70,6000
53,2,1,68,1000
75,3,2,79,18000
58,3,3,65,1000
54,3,3,67,1000
64,3,2,73,5000
63,3,3,77,10000
59,2,2,66,2000
56,3,2,73,1000
62,3,2,67,2000
49,2,1,67,1000
66,2,2,76,3000
64,2,4,73,2000
61,3,3,75,1000
61,2,2,73,1000
62,2,2,65,2000
66,3,3,77,13000
75,3,4,84,11000
57,2,3,74,8000
45,2,1,60,1000
58,2,2,73,1000
59,3,2,72,1000
60,4,2,63,1000
67,3,2,73,5000
54,2,1,67,1000
65,4,4,67,2000
69,3,3,82,20000
65,2,2,84,10000
62,3,3,74,1000
50,3,1,62,4000
53,3,2,71,1000
62,3,2,77,2000
61,2,2,72,2000
60,2,2,75,1000
61,3,2,78,1000
56,3,2,70,2000
68,3,2,76,14000
60,3,2,75,1000
61,3,3,71,5000
64,4,3,72,8000
54,3,2,70,1000
61,3,3,74,0
52,3,3,61,0
54,2,2,63,4000
64,3,2,79,0
53,2,1,66,1000
57,2,2,66,1000
63,3,3,78,11000
61,3,3,65,1000
67,3,4,84,41000
64,3,3,74,2000
60,2,1,64,1000
63,3,2,69,2000
68,2,2,73,4000
60,3,1,70,1000
70,3,2,72,9000
69,3,2,69,0
71,4,3,76,0
71,4,4,85,45000
50,3,2,65,1000
72,4,4,87,20000
57,2,3,73,1000
60,2,2,67,3000
59,3,2,64,1000
49,3,2,74,3000
57,3,2,71,6000
56,3,3,74,1000
56,2,2,64,1000
52,3,1,69,3000
49,3,2,64,1000
58,3,3,66,2000
56,3,3,70,1000
60,2,2,76,4000
52,3,2,72,1000
62,3,2,82,3000
64,3,3,77,8000
67,3,2,84,18000
59,3,3,73,1000
53,3,3,69,1000
67,3,2,80,15000
52,3,2,67,1000
57,2,1,68,4000
60,4,3,81,2000
57,3,1,78,1000
57,3,2,82,1000
64,3,2,68,1000
56,3,3,76,5000
66,3,2,79,11000
59,2,1,72,2000
60,3,2,85,5000
48,3,2,72,3000
60,3,3,72,5000
56,2,2,79,10000
55,3,2,72,1000
59,4,2,72,2000
49,3,2,60,1000
53,2,2,65,1000
68,3,2,79,9000
60,2,2,72,2000
66,3,2,81,14000
51,3,2,71,1000
68,4,3,80,29000
58,3,2,75,1000
54,3,2,78,4000
56,2,2,79,2000
59,3,2,75,2000
60,3,2,79,2000
59,3,2,67,1000
68,3,3,69,9000
69,3,2,77,4000
58,3,1,63,1000
52,3,2,81,6000
59,2,1,67,2000
61,3,3,76,2000
65,2,2,75,2000
59,3,1,80,3000
59,4,2,71,1000
68,3,3,83,10000
50,3,2,62,1000
59,3,3,76,1000
57,2,2,70,2000
64,3,3,81,9000
61,3,3,73,1000
63,3,2,81,6000
58,2,2,76,5000
62,2,2,72,1000
57,3,3,72,2000
62,3,2,72,5000
71,2,1,71,10000
69,2,1,69,15000
64,3,1,64,4000
71,3,1,71,18000
66,3,3,66,4000
71,3,3,71,13000
71,2,3,71,9000
64,3,2,64,4000
68,3,3,68,19000
63,2,2,63,3000
70,4,2,70,11000
65,2,2,65,4000
66,4,2,66,5000
69,1,1,69,10000
68,2,1,68,15000
70,3,1,70,16000
69,3,2,69,9000
65,3,2,65,5000
64,3,3,64,6000
63,2,3,63,3000
68,3,3,68,10000
74,4,4,74,15000
70,4,3,70,17000
69,3,3,69,10000
69,3,3,69,10000
64,3,3,64,5000
68,3,3,68,9000
64,3,3,64,5000
72,3,3,72,26000
67,3,3,68,11000
67,2,2,78,11000
70,3,3,78,10000
69,2,2,84,18000
66,2,2,73,5000
72,4,2,85,64000
62,4,2,71,2000
68,4,3,81,5000
61,3,1,73,1000
69,3,3,77,14000
65,3,2,75,2000
65,3,3,76,3000
51,3,2,76,3000
51,3,2,65,1000
54,3,2,67,1000
65,2,3,70,7000
65,3,2,76,5000
50,3,2,68,1000
61,2,2,76,2000
59,2,1,77,8000
61,3,2,77,2000
52,3,2,67,1000
67,2,2,77,5000
60,3,3,70,1000
60,2,2,71,2000
54,3,3,73,1000
69,3,2,84,4000
62,3,3,74,6000
75,3,3,85,26000
64,3,3,71,1000
52,2,1,65,1000
59,3,2,67,1000
61,3,2,71,3000
59,3,2,76,3000
62,2,2,74,3000
60,3,3,75,2000
69,3,2,74,5000
57,3,2,73,1000
64,3,3,77,0
67,3,3,75,4000
63,3,2,72,0
54,3,2,68,1000
69,3,2,79,6000
61,4,2,70,2000
65,3,1,75,2000
64,4,2,77,2000
53,2,2,63,1000
56,3,2,65,1000
62,3,2,72,4000
60,2,2,75,2000
61,3,2,76,7000
67,3,2,77,5000
74,2,4,87,34000
62,3,2,77,4000
51,2,2,68,2000
56,3,2,72,5000
56,2,2,76,4000
68,4,2,73,15000
66,3,2,72,5000
67,3,3,71,5000
65,3,2,76,5000
67,3,3,66,1000
67,3,3,73,5000
55,2,3,68,1000
59,3,1,69,1000
57,3,2,68,1000
65,3,2,67,1000
57,3,2,67,1000
58,3,2,68,1000
57,3,2,67,1000
64,2,3,85,2000
53,3,1,72,1000
55,4,3,84,10000
62,3,3,79,2000
57,3,2,75,1000
53,3,2,74,1000
63,3,1,71,6000
48,3,2,66,1000
59,3,3,73,1000
56,2,2,78,5000
68,4,2,70,8000
66,3,2,72,7000
56,3,2,65,1000
58,3,1,78,1000
65,4,2,80,7000
64,3,2,66,1000
63,3,2,69,2000
53,2,2,68,1000
64,3,3,84,5000
54,2,1,68,4000
59,4,2,69,3000
51,3,2,55,1000
66,3,2,71,1000
55,3,2,69,1000
64,3,3,71,1000
66,3,2,70,7000
61,3,2,70,1000
66,3,2,68,4000
65,3,3,82,9000
62,3,2,63,3000
67,1,1,66,3000
65,3,3,75,6000
59,3,2,64,2000
58,3,3,62,2000
66,3,3,79,7000
50,3,1,65,1000
53,3,2,68,2000
57,3,2,64,2000
61,3,2,75,2000
59,2,1,63,1000
62,3,2,67,7000
63,5,2,63,2000
66,3,2,73,9000
58,4,2,67,1000
64,5,2,72,8000
54,2,2,70,4000
55,3,2,60,0
52,3,2,61,0
53,2,2,53,0
59,3,1,65,3000
55,3,1,69,1000
66,2,2,70,4000
67,3,2,72,11000
64,3,2,69,3000
55,3,2,78,2000
53,3,2,80,1000
66,3,2,74,2000
64,3,2,64,2000
63,3,3,66,2000
58,3,3,73,3000
63,3,3,72,1000
68,3,2,69,12000
64,3,3,83,4000
68,3,2,75,14000
63,3,2,77,14000
63,3,4,74,5000
47,2,1,57,1000
67,4,3,83,25000
55,3,3,71,4000
71,3,3,75,10000
61,3,2,65,4000
62,2,1,67,1000
72,3,2,75,11000
66,3,2,78,11000
65,2,2,68,11000
56,3,2,66,2000
63,3,2,72,6000
61,3,3,78,6000
68,2,1,74,5000
56,4,1,73,1000
57,3,2,71,2000
58,2,1,62,2000
59,3,2,61,2000
61,3,2,66,3000
58,3,2,58,2000
63,3,2,68,3000
64,2,3,67,5000
50,3,1,70,1000
51,3,2,67,1000
62,3,3,72,2000
64,3,2,70,2000
65,2,2,76,3000
50,3,2,68,1000
55,2,2,76,1000
53,3,2,74,2000
55,2,2,75,3000
62,3,2,75,2000
56,3,3,77,2000
54,3,3,61,1000
51,4,2,59,2000
61,2,2,71,2000
54,2,2,80,7000
62,3,2,70,1000
66,3,3,82,21000
67,2,1,69,5000
64,2,2,74,12000
57,3,2,70,2000
63,3,2,77,3000
60,4,2,72,5000
65,3,3,83,11000
59,2,2,72,4000
69,2,2,71,5000
62,1,1,69,3000
66,4,3,78,4000
58,3,3,80,9000
57,3,3,73,5000
62,2,2,68,1000
54,3,2,69,1000
62,3,2,70,1000
61,3,3,68,1000
68,4,3,71,1000
65,3,3,68,1000
63,3,3,70,2000
70,3,2,76,8000
71,3,3,74,7000
68,3,3,68,5000
70,3,3,71,7000
73,3,2,78,13000
62,3,1,65,2000
64,3,1,78,3000
69,2,1,76,3000
60,2,2,72,3000
61,5,3,80,6000
62,3,2,75,2000
68,3,2,80,2000
65,2,1,75,1000
61,3,3,73,7000
63,2,2,71,8000
57,2,1,61,1000
65,3,2,78,4000
54,3,2,76,2000
54,3,2,65,1000
72,3,2,73,15000
54,2,2,74,1000
53,2,1,65,1000
66,4,2,75,1000
62,3,2,75,6000
56,2,1,61,1000
62,3,3,76,13000
58,3,2,75,1000
61,5,2,69,3000
65,2,2,74,14000
61,3,1,81,2000
69,3,2,80,9000
56,3,2,71,2000
62,3,3,76,2000
65,3,2,66,4000
66,3,2,68,5000
67,2,1,80,3000
58,2,2,72,1000
57,2,1,71,3000
67,3,2,65,3000
65,5,3,71,2000
62,3,3,81,4000
60,3,1,69,1000
60,3,2,75,8000
59,3,2,73,5000
68,4,3,76,8000
57,3,4,74,1000
66,4,3,71,11000
66,3,3,73,11000
61,3,2,66,1000
66,3,2,74,5000
52,2,1,71,2000
55,3,2,69,1000
58,2,2,61,2000
57,3,2,72,1000
64,3,3,80,4000
65,3,3,72,21000
57,3,3,71,2000
57,2,2,59,1000
52,3,2,73,1000
51,3,2,61,1000
70,2,1,71,5000
54,3,3,71,1000
61,3,3,73,1000
65,4,3,83,18000
61,2,2,72,2000
49,2,3,58,2000
61,3,3,67,2000
57,2,2,71,4000
63,4,3,74,12000
63,3,3,67,2000
61,2,2,72,2000
63,3,2,69,3000
66,2,3,82,19000
62,2,3,78,2000
69,2,2,80,13000
67,3,2,69,2000
69,3,2,71,6000
65,3,1,65,2000
59,3,2,74,4000
68,4,3,81,5000
69,3,2,72,7000
54,2,2,63,1000
70,3,2,72,7000
58,2,3,68,1000
69,4,3,70,4000
57,2,3,76,1000
65,3,2,65,2000
60,3,2,71,2000
66,3,3,66,2000
60,3,2,69,1000
51,3,3,59,2000
71,4,3,73,1000
51,3,2,75,1000
69,3,2,85,15000
67,3,3,80,1000
50,3,3,59,3000
62,2,2,63,1000
65,2,2,67,6000
70,2,1,77,5000
55,2,2,70,1000
71,3,2,77,7000
66,3,2,75,5000
70,2,2,72,6000
62,2,1,66,2000
55,3,3,63,1000
52,2,1,74,1000
62,3,3,78,3000
67,4,3,81,42000
64,4,3,82,16000
64,3,2,77,3000
63,3,2,76,2000
62,3,2,78,3000
63,2,2,75,24000
64,3,3,71,4000
63,2,2,74,3000
59,3,2,67,1000
59,2,3,75,4000
51,3,2,66,1000
58,3,2,68,2000
53,2,3,65,1000
53,3,2,59,1000
54,2,1,81,3000
66,2,2,75,5000
51,2,2,58,2000
67,3,2,70,2000
61,4,2,73,1000
62,3,3,73,3000
54,3,2,69,2000
66,3,3,79,22000
52,2,1,59,1000
57,3,2,61,2000
65,2,2,69,4000
63,3,3,75,4000
57,3,3,61,2000
53,2,2,60,1000
53,3,1,77,2000
60,2,2,70,2000
60,2,2,69,1000
55,3,2,63,1000
59,3,2,71,1000
59,1,1,67,1000
66,3,2,73,4000
60,3,3,78,1000
60,3,2,70,3000
64,2,2,67,8000
67,2,2,71,11000
57,3,2,76,6000
64,3,2,82,10000
64,3,3,65,4000
66,3,2,68,8000
51,2,3,68,1000
62,3,1,69,3000
54,2,1,64,1000
65,3,3,72,1000
64,4,2,64,1000
66,3,2,67,9000
60,2,2,72,3000
55,3,2,75,1000
73,3,3,80,10000
70,2,2,81,37000
63,3,1,75,2000
60,4,2,76,2000
59,3,3,72,4000
66,2,2,73,2000
66,2,2,71,4000
61,3,3,70,4000
65,3,3,69,1000
67,3,3,74,4000
54,3,1,67,1000
64,3,4,68,4000
56,2,1,60,1000
70,4,2,89,7000
52,3,2,70,3000
63,4,2,78,3000
66,3,2,70,2000
67,2,2,70,8000
51,3,2,70,1000
64,4,3,69,1000
53,3,1,68,1000
69,3,2,71,4000
48,2,2,66,1000
58,4,3,78,5000
68,2,2,82,19000
62,2,2,71,1000
64,2,2,72,1000
69,3,3,78,17000
56,3,3,74,1000
54,3,2,68,2000
62,3,1,74,2000
63,3,3,63,1000
64,2,2,68,4000
64,3,2,64,2000
60,3,3,74,6000
57,3,2,70,1000
61,2,2,67,5000
65,1,1,79,2000
62,3,3,67,3000
64,4,3,77,3000
56,3,2,68,2000
61,3,2,70,1000
46,3,2,46,1000
67,2,3,85,13000
62,4,3,77,7000
62,3,3,70,7000
59,3,2,72,5000
59,3,3,71,1000
69,3,2,80,13000
65,2,2,79,5000
57,2,2,67,1000
60,2,2,70,1000
64,3,2,81,14000
60,3,2,62,2000
53,3,1,74,1000
53,3,2,65,2000
65,3,3,73,3000
58,3,2,65,2000
63,3,3,81,5000
70,4,3,79,12000
59,2,3,66,2000
63,4,3,72,5000
56,3,2,62,3000
54,3,1,66,1000
61,3,2,77,6000
65,3,2,76,2000
51,2,1,68,1000
53,3,3,67,1000
53,3,2,72,1000
62,3,4,82,8000
74,4,2,88,14000
63,3,2,76,1000
53,2,2,65,1000
69,4,3,74,14000
50,3,2,67,1000
61,3,2,70,5000
65,4,3,67,6000
66,3,3,73,10000
60,3,2,64,1000
60,2,2,68,4000
51,2,1,61,3000
63,2,1,72,1000
68,2,2,71,5000
58,2,3,63,2000
59,3,3,71,1000
69,2,2,70,21000
58,2,2,69,4000
63,2,3,67,7000
67,3,3,79,5000
52,3,2,68,1000
69,4,4,84,14000
68,4,3,78,14000
63,2,2,71,8000
66,3,3,78,5000
57,2,2,69,1000
63,3,2,72,2000
57,2,2,68,1000
64,3,3,76,1000
68,3,3,79,51000
52,2,2,64,1000
57,3,2,76,3000
54,3,2,68,1000
59,2,2,74,3000
59,3,2,74,3000
65,3,2,69,3000
68,3,2,74,6000
64,3,2,74,1000
54,3,2,59,1000
55,3,2,61,1000
53,3,3,57,2000
52,3,2,61,2000
66,3,2,68,13000
59,3,2,74,11000
61,3,3,76,3000
53,2,1,60,1000
55,3,2,63,1000
67,3,3,68,7000
64,2,1,68,5000
60,3,3,74,1000
60,2,3,66,4000
65,2,2,72,5000
61,3,2,76,4000
61,3,2,86,13000
51,2,2,64,1000
57,3,3,64,1000
65,2,2,71,3000
66,2,2,74,7000
66,3,1,77,3000
52,2,2,63,2000
63,4,3,69,2000
66,2,1,75,4000
58,3,2,58,2000
62,2,1,65,2000
60,3,2,60,1000
60,3,2,60,2000
50,3,2,65,1000
53,3,2,67,1000
62,3,3,61,3000
50,2,1,70,1000
63,3,2,69,1000
61,3,2,64,4000
57,3,2,61,2000
51,3,2,64,1000
48,2,2,74,3000
61,3,4,87,11000
71,3,3,78,14000
64,3,2,68,1000
53,3,1,56,1000
54,2,2,62,2000
59,3,1,80,1000
69,3,2,82,8000
50,3,2,67,1000
53,1,2,75,2000
48,3,3,64,1000
50,3,2,71,1000
63,3,1,79,3000
61,4,3,61,3000
62,3,2,72,5000
51,3,2,69,1000
59,3,3,74,1000
65,3,3,78,4000
52,3,3,64,1000
64,3,3,77,7000
60,3,3,74,2000
54,2,2,78,2000
71,3,4,83,11000
59,3,2,69,6000
55,3,3,68,8000
59,3,2,59,4000
51,3,2,64,1000
48,3,2,67,1000
64,2,2,74,2000
54,3,3,60,3000
52,2,2,62,2000
66,3,3,75,8000
68,3,3,70,10000
65,4,3,79,8000
57,3,3,70,3000
51,3,3,64,1000
50,3,2,66,1000
49,3,2,71,5000
62,3,1,68,1000
54,3,2,70,1000
56,3,3,73,1000
56,2,1,66,1000
67,4,2,74,17000
69,3,2,73,8000
65,3,2,73,5000
62,2,3,71,5000
53,3,2,76,1000
50,2,3,60,1000
51,2,2,68,2000
49,2,2,64,1000
49,2,2,68,1000
61,2,3,62,4000
65,2,2,72,5000
59,3,2,71,2000
66,3,2,75,6000
67,3,4,88,25000
53,3,3,71,2000
60,3,2,73,3000
60,3,2,78,1000
59,3,2,74,2000
72,4,3,87,29000
68,4,3,76,16000
67,3,3,78,9000
73,2,2,77,0
51,2,2,68,1000
58,2,2,72,1000
50,3,2,64,1000
56,3,2,78,12000
55,2,2,65,1000
66,3,3,70,12000
63,3,2,73,5000
60,3,2,73,2000
60,1,1,74,1000
58,3,3,72,5000
62,3,2,80,6000
63,2,2,77,17000
63,3,3,80,1000
53,2,1,76,1000
59,3,1,71,2000
48,2,1,63,1000
55,3,2,66,1000
53,3,2,64,1000
51,3,2,65,1000
58,4,2,73,1000
65,2,2,68,1000
63,3,4,73,3000
60,3,2,70,1000
69,5,3,75,1000
69,3,3,77,9000
74,3,2,80,37000
53,3,1,70,1000
59,2,2,65,1000
72,3,3,83,29000
65,3,2,65,2000
59,3,3,59,2000
55,3,3,64,2000
62,3,2,75,2000
54,2,1,62,2000
53,3,3,64,2000
54,3,2,63,2000
62,3,2,78,1000
55,2,2,75,1000
56,3,2,72,1000
51,3,3,57,1000
52,3,2,56,2000
55,3,2,55,2000
60,2,2,71,1000
57,2,2,69,2000
60,2,1,70,1000
59,3,3,78,2000
58,3,2,76,5000
62,3,3,75,6000
63,3,1,74,2000
57,2,3,77,3000
65,3,2,78,1000
65,3,2,74,7000
58,3,2,75,1000
59,3,2,65,1000
64,3,2,78,7000
70,3,2,79,13000
74,3,2,85,18000
56,3,2,73,1000
