Rating,Weak_foot,Skill_Moves,Potential,ValueUnified
56,3,2,73,250000
53,3,2,67,130000
61,3,2,70,375000
54,3,2,67,120000
50,3,2,67,250000
67,4,3,74,1100000
54,2,1,70,120000
61,3,2,72,425000
70,4,3,80,4700000
66,2,2,83,7500000
69,3,2,81,4800000
66,3,2,71,825000
67,2,2,75,975000
60,2,2,69,270000
68,3,3,79,2800000
55,3,2,71,160000
65,3,2,79,1200000
63,3,3,78,1300000
66,3,3,68,700000
66,3,3,80,1400000
56,2,1,62,90000
60,3,2,68,260000
67,3,3,77,1600000
52,2,1,60,60000
56,3,2,64,110000
50,3,2,66,60000
62,4,3,84,925000
61,3,2,73,675000
59,4,2,70,425000
67,2,1,80,5500000
58,3,3,70,525000
60,3,2,68,260000
56,2,2,75,450000
54,2,2,69,160000
64,3,3,79,1000000
66,2,2,76,1300000
53,3,1,64,80000
67,3,2,79,1300000
61,3,2,70,325000
59,3,2,75,300000
62,3,2,74,625000
53,3,3,70,190000
53,2,1,68,100000
75,3,2,79,6500000
58,3,3,65,210000
54,3,3,67,160000
64,3,2,73,600000
63,3,3,77,1400000
59,2,2,66,240000
56,3,2,73,130000
62,3,2,67,400000
49,2,1,67,50000
66,2,2,76,1100000
64,2,4,73,900000
61,3,3,75,775000
61,2,2,73,350000
62,2,2,65,425000
66,3,3,77,1300000
75,3,4,84,11500000
57,2,3,74,280000
45,2,1,60,40000
58,2,2,73,300000
59,3,2,72,425000
60,4,2,63,200000
67,3,2,73,1000000
54,2,1,67,90000
65,4,4,67,575000
69,3,3,82,3200000
65,2,2,84,1700000
62,3,3,74,825000
50,3,1,62,40000
53,3,2,71,130000
62,3,2,77,625000
61,2,2,72,475000
60,2,2,75,425000
61,3,2,78,800000
56,3,2,70,200000
68,3,2,76,2100000
60,3,2,75,500000
61,3,3,71,400000
64,4,3,72,675000
54,3,2,70,180000
61,3,3,74,0
52,3,3,61,0
54,2,2,63,100000
64,3,2,79,0
53,2,1,66,90000
57,2,2,66,160000
63,3,3,78,1300000
61,3,3,65,325000
67,3,4,84,2300000
64,3,3,74,850000
60,2,1,64,190000
63,3,2,69,425000
68,2,2,73,1000000
60,3,1,70,375000
70,3,2,72,975000
69,3,2,69,0
71,4,3,76,0
71,4,4,85,9500000
50,3,2,65,60000
72,4,4,87,11000000
57,2,3,73,350000
60,2,2,67,290000
59,3,2,64,150000
49,3,2,74,220000
57,3,2,71,280000
56,3,3,74,220000
56,2,2,64,110000
52,3,1,69,160000
49,3,2,64,50000
58,3,3,66,160000
56,3,3,70,200000
60,2,2,76,575000
52,3,2,72,100000
62,3,2,82,600000
64,3,3,77,975000
67,3,2,84,1800000
59,3,3,73,450000
53,3,3,69,130000
67,3,2,80,2800000
52,3,2,67,110000
57,2,1,68,140000
60,4,3,81,1300000
57,3,1,78,775000
57,3,2,82,1000000
64,3,2,68,350000
56,3,3,76,525000
66,3,2,79,1500000
59,2,1,72,230000
60,3,2,85,1300000
48,3,2,72,100000
60,3,3,72,375000
56,2,2,79,1200000
55,3,2,72,325000
59,4,2,72,260000
49,3,2,60,60000
53,2,2,65,100000
68,3,2,79,2800000
60,2,2,72,325000
66,3,2,81,1500000
51,3,2,71,190000
68,4,3,80,2800000
58,3,2,75,575000
54,3,2,78,900000
56,2,2,79,400000
59,3,2,75,300000
60,3,2,79,525000
59,3,2,67,200000
68,3,3,69,925000
69,3,2,77,1300000
58,3,1,63,120000
52,3,2,81,975000
59,2,1,67,170000
61,3,3,76,525000
65,2,2,75,750000
59,3,1,80,450000
59,4,2,71,240000
68,3,3,83,2000000
50,3,2,62,50000
59,3,3,76,425000
57,2,2,70,180000
64,3,3,81,950000
61,3,3,73,450000
63,3,2,81,1500000
58,2,2,76,650000
62,2,2,72,425000
57,3,3,72,375000
62,3,2,72,425000
71,2,1,71,1200000
69,2,1,69,525000
64,3,1,64,230000
71,3,1,71,1600000
66,3,3,66,550000
71,3,3,71,1800000
71,2,3,71,2000000
64,3,2,64,350000
68,3,3,68,350000
63,2,2,63,280000
70,4,2,70,1500000
65,2,2,65,400000
66,4,2,66,475000
69,1,1,69,750000
68,2,1,68,600000
70,3,1,70,1200000
69,3,2,69,925000
65,3,2,65,220000
64,3,3,64,500000
63,2,3,63,400000
68,3,3,68,550000
74,4,4,74,3400000
70,4,3,70,1700000
69,3,3,69,1000000
69,3,3,69,650000
64,3,3,64,450000
68,3,3,68,550000
64,3,3,64,450000
72,3,3,72,3100000
67,3,3,68,1000000
67,2,2,78,1300000
70,3,3,78,2600000
69,2,2,84,8000000
66,2,2,73,775000
72,4,2,85,11000000
62,4,2,71,475000
68,4,3,81,1800000
61,3,1,73,400000
69,3,3,77,1400000
65,3,2,75,825000
65,3,3,76,1500000
51,3,2,76,190000
51,3,2,65,80000
54,3,2,67,130000
65,2,3,70,625000
65,3,2,76,1000000
50,3,2,68,60000
61,2,2,76,625000
59,2,1,77,775000
61,3,2,77,525000
52,3,2,67,70000
67,2,2,77,2200000
60,3,3,70,325000
60,2,2,71,325000
54,3,3,73,150000
69,3,2,84,3500000
62,3,3,74,725000
75,3,3,85,12000000
64,3,3,71,550000
52,2,1,65,80000
59,3,2,67,130000
61,3,2,71,350000
59,3,2,76,400000
62,2,2,74,725000
60,3,3,75,1000000
69,3,2,74,1200000
57,3,2,73,350000
64,3,3,77,0
67,3,3,75,950000
63,3,2,72,0
54,3,2,68,130000
69,3,2,79,3000000
61,4,2,70,525000
65,3,1,75,675000
64,4,2,77,950000
53,2,2,63,80000
56,3,2,65,130000
62,3,2,72,575000
60,2,2,75,500000
61,3,2,76,2100000
67,3,2,77,1100000
74,2,4,87,14500000
62,3,2,77,975000
51,2,2,68,80000
56,3,2,72,280000
56,2,2,76,290000
68,4,2,73,1900000
66,3,2,72,950000
67,3,3,71,1100000
65,3,2,76,925000
67,3,3,66,700000
67,3,3,73,1000000
55,2,3,68,170000
59,3,1,69,190000
57,3,2,68,150000
65,3,2,67,750000
57,3,2,67,150000
58,3,2,68,200000
57,3,2,67,170000
64,2,3,85,800000
53,3,1,72,180000
55,4,3,84,1300000
62,3,3,79,975000
57,3,2,75,400000
53,3,2,74,250000
63,3,1,71,400000
48,3,2,66,80000
59,3,3,73,525000
56,2,2,78,290000
68,4,2,70,900000
66,3,2,72,875000
56,3,2,65,130000
58,3,1,78,450000
65,4,2,80,1800000
64,3,2,66,450000
63,3,2,69,425000
53,2,2,68,130000
64,3,3,84,1400000
54,2,1,68,130000
59,4,2,69,220000
51,3,2,55,50000
66,3,2,71,1000000
55,3,2,69,375000
64,3,3,71,750000
66,3,2,70,700000
61,3,2,70,325000
66,3,2,68,800000
65,3,3,82,6000000
62,3,2,63,290000
67,1,1,66,325000
65,3,3,75,1000000
59,3,2,64,210000
58,3,3,62,200000
66,3,3,79,1700000
50,3,1,65,50000
53,3,2,68,110000
57,3,2,64,300000
61,3,2,75,650000
59,2,1,63,140000
62,3,2,67,600000
63,5,2,63,350000
66,3,2,73,2900000
58,4,2,67,400000
64,5,2,72,775000
54,2,2,70,600000
55,3,2,60,0
52,3,2,61,0
53,2,2,53,0
59,3,1,65,260000
55,3,1,69,150000
66,2,2,70,975000
67,3,2,72,1100000
64,3,2,69,425000
55,3,2,78,600000
53,3,2,80,280000
66,3,2,74,925000
64,3,2,64,325000
63,3,3,66,675000
58,3,3,73,400000
63,3,3,72,500000
68,3,2,69,875000
64,3,3,83,1600000
68,3,2,75,3200000
63,3,2,77,1100000
63,3,4,74,950000
47,2,1,57,30000
67,4,3,83,4100000
55,3,3,71,550000
71,3,3,75,6500000
61,3,2,65,325000
62,2,1,67,290000
72,3,2,75,4000000
66,3,2,78,3600000
65,2,2,68,750000
56,3,2,66,150000
63,3,2,72,775000
61,3,3,78,1000000
68,2,1,74,875000
56,4,1,73,280000
57,3,2,71,200000
58,2,1,62,120000
59,3,2,61,150000
61,3,2,66,290000
58,3,2,58,140000
63,3,2,68,400000
64,2,3,67,650000
50,3,1,70,80000
51,3,2,67,70000
62,3,3,72,475000
64,3,2,70,425000
65,2,2,76,1000000
50,3,2,68,60000
55,2,2,76,300000
53,3,2,74,550000
55,2,2,75,850000
62,3,2,75,675000
56,3,3,77,200000
54,3,3,61,100000
51,4,2,59,70000
61,2,2,71,400000
54,2,2,80,1200000
62,3,2,70,525000
66,3,3,82,3100000
67,2,1,69,625000
64,2,2,74,925000
57,3,2,70,240000
63,3,2,77,825000
60,4,2,72,375000
65,3,3,83,2300000
59,2,2,72,750000
69,2,2,71,1000000
62,1,1,69,425000
66,4,3,78,1200000
58,3,3,80,975000
57,3,3,73,260000
62,2,2,68,350000
54,3,2,69,425000
62,3,2,70,375000
61,3,3,68,350000
68,4,3,71,1100000
65,3,3,68,675000
63,3,3,70,625000
70,3,2,76,2600000
71,3,3,74,2400000
68,3,3,68,950000
70,3,3,71,2100000
73,3,2,78,4500000
62,3,1,65,260000
64,3,1,78,1200000
69,2,1,76,1100000
60,2,2,72,375000
61,5,3,80,975000
62,3,2,75,525000
68,3,2,80,1400000
65,2,1,75,650000
61,3,3,73,425000
63,2,2,71,475000
57,2,1,61,100000
65,3,2,78,875000
54,3,2,76,675000
54,3,2,65,100000
72,3,2,73,2800000
54,2,2,74,425000
53,2,1,65,80000
66,4,2,75,1100000
62,3,2,75,775000
56,2,1,61,90000
62,3,3,76,675000
58,3,2,75,500000
61,5,2,69,375000
65,2,2,74,900000
61,3,1,81,650000
69,3,2,80,3900000
56,3,2,71,240000
62,3,3,76,1000000
65,3,2,66,475000
66,3,2,68,650000
67,2,1,80,1200000
58,2,2,72,325000
57,2,1,71,400000
67,3,2,65,450000
65,5,3,71,750000
62,3,3,81,925000
60,3,1,69,240000
60,3,2,75,550000
59,3,2,73,300000
68,4,3,76,1500000
57,3,4,74,260000
66,4,3,71,2000000
66,3,3,73,900000
61,3,2,66,325000
66,3,2,74,1200000
52,2,1,71,190000
55,3,2,69,260000
58,2,2,61,210000
57,3,2,72,250000
64,3,3,80,1800000
65,3,3,72,775000
57,3,3,71,230000
57,2,2,59,130000
52,3,2,73,110000
51,3,2,61,40000
70,2,1,71,1600000
54,3,3,71,150000
61,3,3,73,400000
65,4,3,83,1600000
61,2,2,72,375000
49,2,3,58,50000
61,3,3,67,350000
57,2,2,71,550000
63,4,3,74,725000
63,3,3,67,575000
61,2,2,72,425000
63,3,2,69,500000
66,2,3,82,5000000
62,2,3,78,1200000
69,2,2,80,3900000
67,3,2,69,675000
69,3,2,71,2000000
65,3,1,65,350000
59,3,2,74,525000
68,4,3,81,1800000
69,3,2,72,2800000
54,2,2,63,130000
70,3,2,72,2200000
58,2,3,68,180000
69,4,3,70,1700000
57,2,3,76,300000
65,3,2,65,375000
60,3,2,71,875000
66,3,3,66,625000
60,3,2,69,280000
51,3,3,59,150000
71,4,3,73,2900000
51,3,2,75,325000
69,3,2,85,4900000
67,3,3,80,1600000
50,3,3,59,50000
62,2,2,63,210000
65,2,2,67,575000
70,2,1,77,1800000
55,2,2,70,160000
71,3,2,77,2800000
66,3,2,75,950000
70,2,2,72,1100000
62,2,1,66,280000
55,3,3,63,130000
52,2,1,74,160000
62,3,3,78,800000
67,4,3,81,1600000
64,4,3,82,2000000
64,3,2,77,950000
63,3,2,76,600000
62,3,2,78,775000
63,2,2,75,6500000
64,3,3,71,625000
63,2,2,74,725000
59,3,2,67,200000
59,2,3,75,350000
51,3,2,66,100000
58,3,2,68,180000
53,2,3,65,100000
53,3,2,59,70000
54,2,1,81,950000
66,2,2,75,950000
51,2,2,58,90000
67,3,2,70,600000
61,4,2,73,600000
62,3,3,73,800000
54,3,2,69,130000
66,3,3,79,1400000
52,2,1,59,50000
57,3,2,61,140000
65,2,2,69,725000
63,3,3,75,875000
57,3,3,61,140000
53,2,2,60,60000
53,3,1,77,260000
60,2,2,70,325000
60,2,2,69,280000
55,3,2,63,220000
59,3,2,71,240000
59,1,1,67,170000
66,3,2,73,900000
60,3,3,78,425000
60,3,2,70,375000
64,2,2,67,650000
67,2,2,71,2300000
57,3,2,76,650000
64,3,2,82,2700000
64,3,3,65,575000
66,3,2,68,725000
51,2,3,68,80000
62,3,1,69,450000
54,2,1,64,80000
65,3,3,72,875000
64,4,2,64,475000
66,3,2,67,800000
60,2,2,72,325000
55,3,2,75,525000
73,3,3,80,9000000
70,2,2,81,3000000
63,3,1,75,675000
60,4,2,76,650000
59,3,3,72,290000
66,2,2,73,750000
66,2,2,71,1100000
61,3,3,70,375000
65,3,3,69,725000
67,3,3,74,1400000
54,3,1,67,130000
64,3,4,68,900000
56,2,1,60,80000
70,4,2,89,11500000
52,3,2,70,180000
63,4,2,78,1000000
66,3,2,70,700000
67,2,2,70,775000
51,3,2,70,110000
64,4,3,69,600000
53,3,1,68,100000
69,3,2,71,950000
48,2,2,66,100000
58,4,3,78,525000
68,2,2,82,3600000
62,2,2,71,400000
64,2,2,72,675000
69,3,3,78,2600000
56,3,3,74,190000
54,3,2,68,240000
62,3,1,74,550000
63,3,3,63,375000
64,2,2,68,700000
64,3,2,64,350000
60,3,3,74,1100000
57,3,2,70,200000
61,2,2,67,350000
65,1,1,79,975000
62,3,3,67,350000
64,4,3,77,950000
56,3,2,68,210000
61,3,2,70,400000
46,3,2,46,30000
67,2,3,85,7000000
62,4,3,77,1200000
62,3,3,70,400000
59,3,2,72,475000
59,3,3,71,400000
69,3,2,80,5500000
65,2,2,79,1600000
57,2,2,67,240000
60,2,2,70,325000
64,3,2,81,1700000
60,3,2,62,210000
53,3,1,74,375000
53,3,2,65,150000
65,3,3,73,800000
58,3,2,65,270000
63,3,3,81,1300000
70,4,3,79,1700000
59,2,3,66,220000
63,4,3,72,900000
56,3,2,62,240000
54,3,1,66,80000
61,3,2,77,775000
65,3,2,76,825000
51,2,1,68,70000
53,3,3,67,100000
53,3,2,72,375000
62,3,4,82,600000
74,4,2,88,10500000
63,3,2,76,650000
53,2,2,65,100000
69,4,3,74,1400000
50,3,2,67,60000
61,3,2,70,325000
65,4,3,67,750000
66,3,3,73,1000000
60,3,2,64,220000
60,2,2,68,260000
51,2,1,61,90000
63,2,1,72,425000
68,2,2,71,825000
58,2,3,63,300000
59,3,3,71,400000
69,2,2,70,1500000
58,2,2,69,220000
63,2,3,67,750000
67,3,3,79,1700000
52,3,2,68,110000
69,4,4,84,7000000
68,4,3,78,2700000
63,2,2,71,550000
66,3,3,78,1200000
57,2,2,69,160000
63,3,2,72,550000
57,2,2,68,160000
64,3,3,76,900000
68,3,3,79,1500000
52,2,2,64,100000
57,3,2,76,525000
54,3,2,68,130000
59,2,2,74,270000
59,3,2,74,300000
65,3,2,69,675000
68,3,2,74,1200000
64,3,2,74,650000
54,3,2,59,80000
55,3,2,61,120000
53,3,3,57,80000
52,3,2,61,70000
66,3,2,68,675000
59,3,2,74,1200000
61,3,3,76,650000
53,2,1,60,60000
55,3,2,63,100000
67,3,3,68,950000
64,2,1,68,425000
60,3,3,74,425000
60,2,3,66,290000
65,2,2,72,650000
61,3,2,76,1200000
61,3,2,86,9000000
51,2,2,64,60000
57,3,3,64,150000
65,2,2,71,725000
66,2,2,74,925000
66,3,1,77,825000
52,2,2,63,70000
63,4,3,69,525000
66,2,1,75,750000
58,3,2,58,140000
62,2,1,65,300000
60,3,2,60,50000
60,3,2,60,170000
50,3,2,65,60000
53,3,2,67,110000
62,3,3,61,200000
50,2,1,70,210000
63,3,2,69,425000
61,3,2,64,375000
57,3,2,61,140000
51,3,2,64,70000
48,2,2,74,100000
61,3,4,87,1200000
71,3,3,78,3300000
64,3,2,68,400000
53,3,1,56,50000
54,2,2,62,90000
59,3,1,80,280000
69,3,2,82,8000000
50,3,2,67,60000
53,1,2,75,450000
48,3,3,64,70000
50,3,2,71,180000
63,3,1,79,650000
61,4,3,61,100000
62,3,2,72,475000
51,3,2,69,200000
59,3,3,74,300000
65,3,3,78,1400000
52,3,3,64,60000
64,3,3,77,1200000
60,3,3,74,700000
54,2,2,78,650000
71,3,4,83,4200000
59,3,2,69,220000
55,3,3,68,160000
59,3,2,59,130000
51,3,2,64,140000
48,3,2,67,60000
64,2,2,74,725000
54,3,3,60,80000
52,2,2,62,70000
66,3,3,75,850000
68,3,3,70,1900000
65,4,3,79,1300000
57,3,3,70,230000
51,3,3,64,60000
50,3,2,66,90000
49,3,2,71,250000
62,3,1,68,300000
54,3,2,70,200000
56,3,3,73,260000
56,2,1,66,110000
67,4,2,74,1200000
69,3,2,73,1000000
65,3,2,73,675000
62,2,3,71,725000
53,3,2,76,290000
50,2,3,60,50000
51,2,2,68,80000
49,2,2,64,50000
49,2,2,68,80000
61,2,3,62,300000
65,2,2,72,650000
59,3,2,71,350000
66,3,2,75,1500000
67,3,4,88,8000000
53,3,3,71,130000
60,3,2,73,350000
60,3,2,78,650000
59,3,2,74,300000
72,4,3,87,11500000
68,4,3,76,2500000
67,3,3,78,2600000
73,2,2,77,0
51,2,2,68,70000
58,2,2,72,230000
50,3,2,64,60000
56,3,2,78,1000000
55,2,2,65,140000
66,3,3,70,950000
63,3,2,73,900000
60,3,2,73,400000
60,1,1,74,375000
58,3,3,72,270000
62,3,2,80,625000
63,2,2,77,2700000
63,3,3,80,775000
53,2,1,76,800000
59,3,1,71,550000
48,2,1,63,50000
55,3,2,66,130000
53,3,2,64,100000
51,3,2,65,60000
58,4,2,73,280000
65,2,2,68,700000
63,3,4,73,600000
60,3,2,70,290000
69,5,3,75,2400000
69,3,3,77,1500000
74,3,2,80,6000000
53,3,1,70,120000
59,2,2,65,220000
72,3,3,83,8500000
65,3,2,65,450000
59,3,3,59,160000
55,3,3,64,140000
62,3,2,75,725000
54,2,1,62,70000
53,3,3,64,110000
54,3,2,63,100000
62,3,2,78,650000
55,2,2,75,160000
56,3,2,72,200000
51,3,3,57,70000
52,3,2,56,50000
55,3,2,55,90000
60,2,2,71,325000
57,2,2,69,160000
60,2,1,70,260000
59,3,3,78,550000
58,3,2,76,1000000
62,3,3,75,650000
63,3,1,74,500000
57,2,3,77,260000
65,3,2,78,1000000
65,3,2,74,825000
58,3,2,75,400000
59,3,2,65,180000
64,3,2,78,950000
70,3,2,79,2300000
74,3,2,85,8500000
56,3,2,73,220000
64,3,2,77,875000
64,2,2,62,300000
60,3,2,67,350000
61,3,3,63,300000
57,2,2,64,120000
55,3,3,76,200000
55,3,2,72,260000
69,3,2,75,875000
57,2,2,76,375000
60,2,1,66,210000
64,3,4,73,600000
62,3,3,73,675000
59,3,3,80,750000
56,3,2,69,260000
66,3,2,77,975000
60,3,2,69,280000
64,3,2,76,625000
65,3,4,75,800000
59,2,2,72,270000
57,2,2,72,190000
64,3,3,74,1100000
67,3,3,79,1300000
64,3,4,79,1200000
58,3,3,66,160000
55,3,2,68,300000
65,3,4,90,6500000
60,3,3,71,475000
69,3,2,82,1800000
64,2,2,64,350000
59,3,2,64,150000
56,3,2,69,625000
54,3,2,67,170000
60,3,1,72,290000
54,2,2,71,160000
60,3,1,70,260000
65,3,3,75,1100000
56,3,2,68,140000
63,3,3,63,350000
71,3,3,71,900000
68,4,2,68,350000
71,4,3,71,900000
71,4,3,71,2000000
72,3,3,72,2700000
70,3,2,70,1500000
66,3,2,66,260000
64,3,2,64,180000
71,3,3,71,1400000
69,3,4,69,650000
66,3,2,66,400000
68,4,4,68,875000
66,3,3,66,625000
69,4,4,69,1000000
63,3,3,63,350000
70,3,3,70,1700000
71,3,3,71,2600000
69,3,3,69,1100000
69,3,3,69,1100000
70,3,2,70,1100000
71,3,3,71,1500000
69,2,2,69,650000
68,3,3,68,575000
65,3,3,65,600000
66,2,3,66,725000
60,2,3,71,350000
53,3,2,58,90000
52,2,2,70,100000
58,3,3,72,350000
58,3,2,77,400000
73,3,3,78,5000000
55,1,1,68,140000
52,2,1,75,100000
66,3,1,71,0
63,3,2,66,0
49,3,2,68,130000
71,4,3,80,4600000
66,3,3,81,1400000
63,4,3,85,1100000
57,2,1,74,180000
63,2,2,67,0
65,3,3,71,0
63,3,3,66,0
65,3,2,71,625000
52,3,2,72,575000
56,2,2,69,210000
61,2,2,72,375000
63,3,3,78,800000
67,3,2,75,2400000
58,2,2,80,1600000
50,3,1,67,50000
57,2,2,71,200000
73,3,2,84,9500000
61,4,2,73,425000
57,3,3,72,300000
57,3,2,78,725000
67,3,2,73,1400000
66,3,4,66,600000
63,3,2,77,725000
76,3,3,86,12500000
65,3,2,75,975000
67,2,2,79,1500000
63,3,2,73,700000
57,3,3,64,170000
51,3,3,77,325000
60,3,3,79,825000
61,2,2,75,500000
57,2,2,67,190000
57,2,2,70,400000
61,2,2,81,1100000
52,3,2,71,100000
62,3,2,64,375000
58,1,1,82,500000
55,3,2,76,270000
49,3,2,59,50000
70,3,2,75,2000000
62,4,3,77,525000
65,3,3,76,1200000
62,2,2,70,325000
61,3,3,71,270000
58,3,2,68,170000
50,3,1,56,30000
63,2,2,63,325000
56,3,3,63,130000
63,3,2,72,500000
59,3,2,76,775000
62,3,2,66,625000
51,3,1,58,40000
57,2,2,65,130000
52,3,2,64,90000
53,3,2,76,180000
65,3,2,83,3700000
66,3,3,76,1300000
54,3,3,67,0
54,3,3,63,0
59,2,2,71,240000
55,2,2,69,240000
62,3,2,77,675000
60,2,2,74,400000
61,3,3,74,475000
67,3,2,83,3700000
59,2,2,78,725000
52,3,3,73,110000
52,3,3,66,110000
56,3,2,70,450000
63,2,2,81,800000
60,3,2,80,2800000
55,3,2,67,140000
52,3,3,77,270000
61,3,3,72,475000
49,3,3,72,60000
57,3,2,74,500000
66,4,2,79,1700000
52,2,1,67,80000
58,3,3,77,550000
61,3,2,73,400000
59,3,3,67,230000
51,3,1,54,30000
65,4,2,78,1100000
53,2,2,71,120000
57,2,2,64,120000
53,3,2,67,130000
54,3,2,74,200000
64,3,2,76,925000
60,4,2,70,625000
58,3,2,76,675000
56,3,1,66,110000
62,3,2,72,375000
51,3,3,65,80000
51,3,2,69,180000
52,2,2,68,140000
74,2,3,78,0
59,5,3,76,675000
64,3,2,74,875000
59,3,3,68,280000
60,2,2,78,525000
54,2,1,62,70000
62,3,2,68,350000
73,3,1,79,5500000
63,4,2,72,350000
53,2,2,74,500000
57,4,2,74,325000
58,3,2,73,400000
58,3,3,83,1800000
54,3,2,73,300000
48,3,3,69,70000
62,3,3,84,900000
64,4,3,84,1300000
61,4,3,75,550000
61,3,2,69,375000
53,3,2,73,120000
66,3,4,84,1900000
60,3,2,70,280000
56,3,3,77,425000
60,3,3,73,400000
72,3,4,83,8500000
63,3,2,72,575000
58,2,3,69,220000
67,3,2,81,6000000
62,3,2,72,475000
51,2,2,61,80000
62,3,1,72,375000
55,2,3,68,170000
57,3,2,71,220000
51,2,2,67,70000
54,3,1,73,170000
53,3,2,78,325000
58,3,2,73,425000
52,3,2,72,180000
56,2,1,72,150000
56,3,3,78,200000
60,3,2,79,725000
61,3,2,77,675000
55,5,3,77,450000
66,3,2,81,3000000
63,3,2,74,575000
58,3,3,71,400000
70,5,2,74,0
65,3,3,76,1300000
60,3,2,70,290000
58,4,3,77,1200000
63,3,2,72,575000
70,3,2,79,2400000
50,3,2,63,50000
50,3,2,67,50000
51,3,2,68,70000
52,2,2,69,110000
58,3,2,70,240000
51,2,2,66,90000
63,3,2,75,675000
57,3,3,67,170000
62,3,3,76,650000
54,3,2,61,80000
51,3,2,67,80000
51,1,1,69,110000
56,3,2,75,180000
59,3,2,75,525000
70,3,2,77,0
49,2,3,66,60000
60,2,1,70,375000
52,3,3,68,100000
51,3,3,63,50000
60,3,3,77,975000
58,3,2,77,290000
61,2,2,73,500000
72,3,2,82,5000000
70,3,2,79,0
50,3,2,65,60000
54,3,1,63,70000
55,3,2,71,200000
56,2,2,69,150000
54,3,3,75,150000
62,3,2,83,675000
46,2,2,61,50000
63,3,3,75,675000
55,2,2,79,1200000
49,4,3,67,60000
58,3,2,74,280000
60,3,2,71,350000
64,3,2,79,875000
63,4,2,76,825000
64,3,3,83,1400000
62,3,3,78,625000
54,2,2,74,180000
59,3,2,68,210000
58,3,3,66,190000
61,3,2,78,550000
51,1,1,71,60000
62,3,3,70,425000
63,2,2,79,875000
62,3,2,73,525000
54,3,2,75,850000
52,3,3,72,140000
67,3,2,85,3800000
54,3,2,66,150000
63,3,3,72,475000
57,2,3,64,170000
59,3,2,71,350000
67,4,4,86,7000000
65,3,2,74,825000
54,2,1,64,80000
55,3,2,81,525000
55,2,2,63,375000
57,4,3,77,220000
67,3,2,76,1100000
60,3,3,68,300000
50,2,2,64,60000
59,3,2,80,1000000
61,3,3,68,300000
54,3,3,68,140000
56,3,3,73,180000
51,3,2,68,70000
64,3,2,80,800000
59,2,1,66,240000
64,2,2,74,825000
64,4,2,69,500000
53,3,3,60,70000
59,3,2,80,625000
61,2,3,72,500000
69,3,2,73,2900000
52,2,2,74,240000
56,2,1,62,190000
63,3,3,71,475000
60,1,2,71,350000
55,2,2,69,0
58,3,3,62,140000
53,3,2,62,100000
51,3,2,66,110000
52,3,2,63,70000
63,3,2,71,650000
65,4,3,67,230000
61,3,2,73,700000
63,2,2,75,525000
60,3,3,69,290000
50,2,1,60,40000
59,2,1,68,230000
60,2,1,70,260000
58,3,3,68,210000
51,3,2,70,60000
64,3,2,64,260000
64,3,2,64,0
59,4,2,68,240000
59,3,2,72,325000
59,4,2,73,325000
58,3,2,70,250000
63,2,2,81,3400000
62,3,3,71,475000
60,3,2,76,925000
58,3,2,77,675000
56,2,2,64,110000
60,4,2,68,260000
56,3,2,73,450000
54,3,2,65,100000
51,3,2,63,70000
59,2,2,77,850000
53,3,3,67,200000
57,2,2,68,180000
57,3,2,67,150000
58,2,2,70,230000
62,2,2,66,325000
65,3,3,65,575000
62,3,2,63,270000
60,2,2,67,220000
59,3,2,68,300000
57,3,2,67,200000
55,3,2,62,100000
57,2,2,60,130000
54,3,2,75,550000
60,3,3,71,750000
60,2,2,78,825000
55,4,2,65,130000
59,3,2,72,270000
58,3,3,67,350000
57,3,2,58,40000
53,3,1,56,50000
53,3,2,63,90000
54,3,1,66,100000
58,2,3,66,220000
52,3,3,54,70000
62,3,2,69,375000
60,3,2,68,300000
62,3,2,74,550000
64,3,3,75,1000000
63,2,3,77,975000
62,3,3,75,575000
66,3,2,66,500000
62,3,4,69,425000
59,3,2,67,200000
59,3,2,59,130000
56,2,2,65,120000
55,2,1,62,90000
60,3,3,67,350000
63,3,2,78,775000
67,4,3,82,3100000
53,3,3,63,110000
71,3,2,77,2800000
63,3,2,77,1100000
63,3,2,73,575000
64,2,2,71,850000
56,3,3,63,140000
61,2,2,68,500000
49,3,2,66,160000
60,3,1,72,375000
60,3,2,67,240000
58,3,2,86,1700000
60,3,2,67,250000
60,2,2,67,230000
53,2,2,69,160000
58,3,2,73,900000
56,2,2,56,90000
53,2,2,64,120000
52,2,2,65,130000
52,3,3,67,120000
60,2,3,69,325000
59,3,3,63,350000
58,3,2,77,600000
55,3,2,64,325000
71,2,2,70,0
56,3,3,80,625000
61,2,2,65,325000
58,2,1,64,130000
57,3,2,73,875000
61,2,3,77,550000
61,3,2,72,750000
56,3,3,63,130000
51,3,2,69,270000
51,3,2,66,160000
55,2,3,66,120000
59,3,2,66,190000
52,2,2,67,190000
53,3,4,69,325000
55,3,4,63,130000
54,2,2,63,90000
50,2,2,63,90000
55,3,2,67,290000
52,3,2,69,425000
49,3,3,67,140000
52,2,2,69,180000
51,2,2,64,70000
71,3,3,75,3100000
63,2,3,64,475000
66,3,4,80,1400000
63,3,3,83,750000
66,2,2,77,1300000
72,3,3,81,9500000
57,1,1,63,120000
58,3,3,70,450000
59,3,3,68,300000
63,3,3,73,450000
58,3,3,80,900000
64,3,2,78,925000
61,4,3,74,625000
63,2,3,74,525000
58,3,1,60,0
53,3,3,73,200000
58,3,3,66,220000
66,3,4,79,1200000
